"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87"
"1",0.999999521078531,0.111438780292264,0.0985572221172083,0.0823135721439884,0.182999816017981,0.0874444956117434,0.0455908519871125,0.0871408285307923,0.256939563519809,0.16238038910132,0.0592252811326225,0.179747164399237,0.109423271116916,0.16989370469725,0.131384748390411,0.171377856286355,0.108325134048854,0.044610893986954,0.0516913639704584,0.0949088685450196,0.0583196335731668,0.159540103699653,0.0653128897287411,0.210191861444561,0.125958832835881,0.133204946054714,0.208639344413969,0.162275637832181,0.11425556090809,0.0761215709941173,0.186429599665109,0.169005345402142,0.269798692009536,0.130108214003704,0.145660885604696,0.204708458503755,0.178398078872302,0.140821086379752,0.282553193186989,0.282826878437869,0.150223889086881,0.155875481345519,0.124815426562223,0.14090906447634,0.0544665176814878,0.0483263997840782,0.101108743918565,0.168635962953707,0.237708502007676,0.129888737021621,0.173583594757201,0.10605909753029,0.182953013425602,0.144757310157963,0.131981347745858,0.064176200716889,0.0564350527003832,0.230702988266895,0.0965795470974066,0.0729803267848681,0.235029137627032,0.0849147787653546,0.113235214710914,0.0334213360758424,0.0653095046061374,0.0198396507767737,0.143573063724601,0.0729297525065516,0.125590668040017,0.167375256420743,0.205818926711666,0.126576366598158,0.132754100268899,0.0581028852073684,0.0871674024492641,0.121042215923895,0.164149214309646,0.101553651526776,0.0837788208554694,0.147581532709904,0.240544102833986,0.108879505339528,0.117496255570483,0.13695449419788,0.158975924859823,0.121074634369202,0.505281610139238
"2",0.111438780292264,0.999999521078531,0.743013442256696,0.823047338218644,0.433319674398639,0.542291429836265,0.481983630299878,0.619204109257897,0.471417958919011,0.570720202455574,0.650728067042878,0.350108114218064,0.592671076052012,0.534860013453403,0.695301723714051,0.692996755533124,0.584619187003578,0.29832156789193,0.581534016905927,0.441301923623774,0.458875981894757,0.326203452107245,0.470020320107437,0.272073072745898,0.372774706975803,0.627621194825932,0.362604163844861,0.291741888700089,0.389103820817718,0.529322678150641,0.175709303252621,0.257833286358573,0.288944651080643,0.39435268158843,0.352347460489177,0.197677159756128,0.145105590270615,0.185842027785008,0.199873258502208,0.260972810642946,0.208020785584989,0.181363715658115,0.198929628379422,0.119563954138408,0.139046824289116,0.15913439763964,0.177662126321985,0.117873082905239,0.134808021447239,0.13587191006879,0.0542982708531552,0.228887496215413,0.0881608160856648,-0.0123299879731337,0.0412705263517079,0.0490326859271916,-0.0304668738927717,0.14915139013261,0.143276400706252,-0.00868931907583871,0.0937334562371333,-0.0172591510695342,0.124613473127933,-0.0529450601531706,0.104823394655349,-0.0679088771189957,-0.0506644106752416,0.129257923671169,0.206637050189889,0.169047840559964,0.0762853368480584,0.19507902596844,0.061893744626315,0.122021831398952,0.147527428852203,0.263265317289887,0.0755802555731867,0.157837554808861,0.155173792892345,0.248480245866505,0.116257666927711,0.266395142707829,0.258045313973439,0.245918216809899,0.20817426177563,0.0701979216614078,0.0661765564064475
"3",0.0985572221172083,0.743013442256696,0.999999521078531,0.820007845229255,0.461216596488547,0.601872642786869,0.469032353446117,0.668302790050208,0.489945076306064,0.589887740657574,0.605409847580091,0.337982717915188,0.516729271479495,0.532075029636864,0.709246924632007,0.607061160394129,0.617789598515219,0.348865084067021,0.642876548114812,0.509559471807212,0.422738520349652,0.357609488554052,0.502918694062929,0.275437337667824,0.419952889473311,0.581132022289017,0.39168264358255,0.324600934962371,0.512287649720923,0.518864483140843,0.225126916612359,0.308643142810268,0.306086715414154,0.381166481820822,0.2907653184918,0.159774691524895,0.224255870620415,0.125431208880305,0.17732630406176,0.215882981921131,0.129357166152387,0.0968266270771595,0.0847089940562859,0.0752037070664551,0.0846453113647163,0.0402451215998838,0.00319666748203101,-0.0409968447192059,-0.00271103122610587,-0.00111335284141806,-0.102159632539725,0.0504089698926608,-0.108440549861101,-0.0993432487221984,-0.026031672232521,-0.0375942917513301,-0.0534795632623786,0.119418095854876,0.0575736449777347,-0.072201819240826,0.088168466673556,-0.029127476269041,0.11879019673367,-0.0717741606494534,0.0822310014486601,-0.0907533022698568,-0.0612248079233976,0.102801706131378,0.190469414340472,0.124553321175594,0.0618919983486378,0.0545117110512743,0.0841563852110287,0.133844535131871,0.124563144538584,0.136456011967046,0.0470988160785472,0.100124250381703,0.152699593625568,0.148321875498641,0.0918502680525459,0.276677015136635,0.210584161852652,0.203881019008929,0.153162906017291,0.0828018335239375,0.0578037613663
"4",0.0823135721439884,0.823047338218644,0.820007845229255,0.99999952107853,0.472614039763747,0.665464882733644,0.506614457614727,0.724268077786486,0.498422541250135,0.587579448357778,0.704901793715309,0.377848576919722,0.629024328862453,0.566912869448198,0.74925430435999,0.657254657350312,0.62858634324446,0.359941078376817,0.682273899933215,0.516767091084368,0.493513983969476,0.387835834820738,0.558730729867127,0.290242899903125,0.39454714600308,0.654667819082566,0.416149838105132,0.332584036505252,0.432064834255197,0.556077872600708,0.20361597732369,0.288349859223395,0.28643087294818,0.399237845180357,0.314818211395041,0.158607671795694,0.169969388314061,0.155240119322412,0.16645416606975,0.199528939603098,0.144404508951678,0.110435467283912,0.0767187647902664,0.024175322321787,0.0339150071153044,0.05128808966065,0.0247449836658591,-0.0199972041914928,0.0109161410981296,0.0343922604886654,-0.0664583458564586,0.101083882478894,-0.0480012006346128,-0.108259575205995,-0.0225180074656511,0.026894671292846,-0.0582628850545329,0.117539048051505,0.126090865888533,-0.0544436681364963,0.103069655076898,-0.00475095987154587,0.145628567991016,-0.0409650404318719,0.114433173602588,-0.0500206318893636,-0.0629836733205447,0.143483995885499,0.210344961724301,0.154351170378754,0.0730995728393779,0.114172026144212,0.0591886908586213,0.152524712724231,0.173478466671131,0.197793689166171,0.0788303074651983,0.161270046347822,0.1872914939231,0.147031270398716,0.0960833603548915,0.277051456934799,0.226700731092797,0.231105339645088,0.179646282704031,0.113233743269093,0.046629197107232
"5",0.182999816017981,0.433319674398639,0.461216596488547,0.472614039763747,0.999999521078531,0.4000429623636,0.304884369829321,0.441181518829982,0.376623896156327,0.380352710669697,0.415986806989305,0.272240480143317,0.370528983192162,0.317600351845693,0.413882217266804,0.397926658251991,0.351371867936964,0.227402172248759,0.383819060925817,0.341685962747047,0.299391892001409,0.263628071668725,0.349542291730709,0.249774898867338,0.276749021736548,0.389313968397959,0.279422855488495,0.212680560647911,0.298387013898769,0.347444331766082,0.192910779612225,0.199653757394274,0.264178776408405,0.239927257352328,0.227481221280313,0.226538387477429,0.187314724343301,0.133255151767684,0.126833331857875,0.163065334880649,0.120465684371897,0.183456208192339,0.108601084238337,0.0565815882902678,0.056072342474229,0.058443095494254,0.0645606076267638,0.0588772110278971,0.108813867736708,0.141439968486677,0.0560977410805309,0.132532397469845,0.0447811929619429,0.0340040759753252,0.0718244199454372,0.0336279040829933,0.0258478241364225,0.161902096976807,0.123936971730886,0.0221884205261295,0.251370533937713,-0.00103368951999358,0.150344732545279,-0.0229317430823193,0.0498327919774816,-0.0226670327594598,0.0287673397160895,0.0764719575994334,0.101521351753583,0.147786983049363,0.121556798374802,0.121492911680212,0.0661247954580001,0.0721707372925643,0.14757207584413,0.161505695415223,0.121506300270442,0.0828137756064659,0.124125399530644,0.171136032310978,0.213622068208022,0.14447936123264,0.150946114961964,0.166317478775597,0.143643193830329,0.0488372691410047,0.114119821830357
"6",0.0874444956117434,0.542291429836265,0.601872642786869,0.665464882733644,0.4000429623636,0.999999521078533,0.401142423588796,0.586535277098854,0.373464170788427,0.437572886150307,0.574583050125856,0.373358005838911,0.448319865074613,0.420981431019946,0.558186183444968,0.493343503392045,0.449331485587264,0.3962910433039,0.557499694942232,0.429482688439285,0.463166736085202,0.424506802189364,0.438726454427224,0.32809236595215,0.361538700181246,0.454787181893178,0.333093973000481,0.278856836633148,0.279214551364592,0.413739770229313,0.246914649846165,0.281489838484275,0.23312424642503,0.316427973439258,0.211996017970504,0.103078909636059,0.123657059126683,0.0819087200695508,0.0645980308855469,0.113191688743209,0.0684638651911856,0.0882791936347591,0.013123720701527,-0.0584676454442597,-0.0511376130932272,-0.0225694670197762,-0.0297955009236331,-0.0396591631121077,0.0175400599877273,0.132265992182271,-0.0181704093924038,0.159182085239631,0.0154110975956768,-0.034829501774772,0.0289293962850483,0.164366643562037,0.00185583078368559,0.221958556718238,0.335701107586892,0.0226276675683709,0.219938247272183,0.168543854694784,0.171966401371465,0.132654706092619,0.239025875389459,0.117899202686307,0.0132679498767135,0.219023954738876,0.235716988565867,0.228986631938463,0.143802793640635,0.163809517697374,0.13743668273213,0.264639403379652,0.251548494880828,0.2108503108914,0.181847652476791,0.266272460511056,0.258113955717433,0.159956595629512,0.152031738569087,0.321034907150067,0.225480268959136,0.23129046674414,0.190812635103855,0.097523353432177,0.0629932768970852
"7",0.0455908519871125,0.481983630299878,0.469032353446117,0.506614457614727,0.304884369829321,0.401142423588796,0.999999521078531,0.482007676977536,0.308959310913071,0.384698077242305,0.431859470980346,0.293802889965978,0.399043381644237,0.357860403021645,0.477554710481938,0.417907323397802,0.391517968871008,0.363894527426864,0.445885372657759,0.337500822271685,0.387600668861107,0.282339990494542,0.344685601988027,0.223158692114361,0.25989780708029,0.394059844736673,0.272242653967886,0.231599614125636,0.237672644819824,0.392150437434076,0.17634441624357,0.181106790626501,0.183421424150681,0.276956164669751,0.207698478815621,0.0900782783183168,0.100472902767966,0.145698550339977,0.0967582417920192,0.123106894753828,0.0914434508600187,0.0855318052011134,0.114578696604196,0.0537279240282569,0.084197900626463,0.135507528144081,0.0965230116745708,0.0117033830220542,0.00262151611302383,0.0349813341347852,-0.0380159674612083,0.0701890826754,-0.0327538659527164,-0.0668924431073286,-0.0166679023395369,0.00739277559580185,-0.0598420025633203,0.0327788281860698,0.0712971081939554,-0.0518733860642865,0.0339078386599726,-0.0409310371081839,0.054209838077343,-0.0767908689562404,0.00503408976660624,-0.0859835396881659,-0.022061748473014,0.0256870283608421,0.0586410837950479,0.105673687501699,0.115136988342839,0.0267525002941785,0.0389807995362851,0.0327564561635982,0.0622718202346758,0.0615552790724949,0.116625601440792,0.00995915964824055,0.0482361727584086,0.0772103224474186,0.0813404403644226,0.111913726406766,0.120003719349341,0.0620461431285671,0.0663113627726912,-0.0160921726286675,0.0556581714700018
"8",0.0871408285307923,0.619204109257897,0.668302790050208,0.724268077786486,0.441181518829982,0.586535277098854,0.482007676977536,0.999999521078531,0.48041153381487,0.538597064072389,0.71133414205778,0.487194783361734,0.567161664851679,0.507560137333659,0.646814284851982,0.577328540434992,0.537719856795664,0.385446120521842,0.661024759691467,0.508832594864872,0.475722076040418,0.48420826695017,0.52764067373419,0.315088164895065,0.350932846390317,0.526275449616564,0.415116231701027,0.358392573210802,0.38220744513828,0.506798838111085,0.332809664867975,0.29674080643167,0.345145538501146,0.394242401798652,0.253485166694717,0.160798657395897,0.162747872875699,0.11870504958228,0.133547584571531,0.177168450453494,0.117319945192855,0.0717119395215059,0.0234624307007455,-0.00402625291354624,-0.0104479357636937,0.032306086447965,-0.0319603271501176,-0.0160450145214162,-0.0161540950154158,0.0406526740318431,-0.0685382960112146,0.0289501133388534,-0.0367444595351949,-0.106785485312069,-0.0554191243871463,-0.000164398406446999,-0.0896273639731229,0.0473452927334352,0.0801716799499827,-0.0931477965321466,0.0683057746364253,-0.0185249854036913,0.100373855601031,-0.0631482579122131,0.0334950288760331,-0.0722122454322485,0.0150704852118859,0.0388629897527005,0.111702457458082,0.164090981201602,0.139562368268524,0.00277047821720878,0.0534702843439784,0.0708250884693497,0.0705465242752342,0.0596042140171832,0.191102618373659,0.0445743016300972,0.0824848882078711,0.0264459268548438,0.162910643102182,0.139398043328382,0.0982314712976331,0.0881497228376559,0.0874727424463963,0.0295019305991325,0.064396595419741
"9",0.256939563519809,0.471417958919011,0.489945076306064,0.498422541250135,0.376623896156327,0.373464170788427,0.308959310913071,0.48041153381487,0.999999521078531,0.558157596560166,0.450650679024335,0.413207249328336,0.439873603800908,0.428293415054034,0.504491598862098,0.462199536881016,0.426461997309442,0.216355269687717,0.444612387099433,0.376930978873523,0.325065467474608,0.412061854505407,0.37200282492558,0.316025990586196,0.327512580198276,0.419347335547927,0.494222654418967,0.348697253080702,0.367468041864246,0.385306043914044,0.305881762826473,0.338613788276936,0.373660378595962,0.340480075880797,0.324641260315903,0.283433617223282,0.262650659805712,0.20519300611114,0.354898170123626,0.354821623505782,0.216404180407353,0.185413038561872,0.150777790367917,0.11810556831634,0.0831357208536578,0.0544252787671787,0.0855937272799715,0.053485332694297,0.116984541657489,0.101467571352403,0.0333612723957432,0.0443793333383062,0.0156399569663855,0.0283764851471782,0.0414671376649778,-0.0202906295697967,0.0139500663130808,0.147143381585791,0.0418705120058705,-0.0582128539262326,0.129897414543849,-0.013510694461065,0.0508509819182727,-0.0920894115578495,-0.0144399180458672,-0.0815763880546629,0.0117618771825147,0.0109725938786238,0.0989814967853027,0.142322852006101,0.174476964451439,0.0937234921805551,0.0919349010233408,0.0113670222942996,0.0219849411386585,0.104004412130014,0.144513393075426,0.0445189755996179,0.0634444266715767,0.126884284518897,0.206589200669424,0.105743446038357,0.0677433697438518,0.122171623863623,0.108393178147708,0.0606333848716693,0.145894680705591
"10",0.16238038910132,0.570720202455574,0.589887740657574,0.587579448357778,0.380352710669697,0.437572886150307,0.384698077242305,0.538597064072389,0.558157596560166,0.999999521078531,0.505993530414843,0.344501314942402,0.542609364628852,0.418989244881493,0.598068776711545,0.526337630995855,0.472254733420907,0.278265218329054,0.515024294469968,0.417285084486811,0.385076377542493,0.354335388224316,0.453207382815893,0.300737001955315,0.445665918031743,0.491441998522479,0.525974608570272,0.27914078646924,0.504859269565498,0.462917497464238,0.339668152180658,0.292730144796518,0.346160935013693,0.342785647606884,0.426829665693091,0.234731808382986,0.245097704886159,0.17617355793829,0.270152403004168,0.226971950827188,0.159047037715993,0.119563754077942,0.126691805928566,0.147447279983519,0.160402267272675,0.120409702260795,0.105806222662166,0.0404798843926015,0.0915064371721109,0.0833506589935539,-0.0068403740691223,0.0740076200425235,-0.0256317464648265,-0.00953163699705216,0.0446048576819956,0.00412777689918782,-0.0309578250643217,0.288779139672031,0.106159424490589,0.0426057013664721,0.0895573100804236,-0.0139367150418835,0.0474919555416793,-0.0767846062343742,0.0229005221043299,-0.0609903518932928,-0.0329722726885542,0.0574152138191092,0.0851684875875379,0.110677370691873,0.108531362261177,0.0872104457224705,0.0844005212075186,0.038068444137581,0.0729877222799446,0.154845199556515,0.0968174288333946,0.0829682841412678,0.040014610134323,0.206645763282487,0.133819058486288,0.155300480870327,0.104009942777988,0.0981161127860515,0.130893778254359,-0.0217336423119873,0.0926926247264362
