"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99"
"1",0.999999387736609,0.640327833193835,0.607410194029177,0.511653046846102,0.47714936637958,0.446895392608389,0.482901212677006,0.37646114820036,0.291285880024602,0.345492223231334,0.168129316566349,0.253514685543449,0.208808689919553,0.246325043448446,0.213450443461509,0.235266122818407,0.11347822932817,0.00143852492747319,0.0401837618177805,-0.00102786472307032,-0.0134695115941259,0.0262104176760153,0.0364712639972468,-0.0304159009614035,0.0450699559181205,0.0703819010793078,-0.0279168552709164,0.0213158206373358,0.116844584916387,0.038691133376013,-0.0669102153624991,0.0516116970318509,0.036093748373194,0.0447585240553396,-0.0363679352291833,0.019513779885706,0.0862585007907021,0.0687781486638804,-0.0176553761488289,0.0681562631767283,0.0706733960475976,0.0448211291442339,0.0800182058962002,0.0490368319333779,0.0724478144018029,0.0596808875473918,0.0454819567618085,0.0873941757248095,0.0560941994509422,0.119111525001493,0.130213580858976,0.12253007905299,0.111240710907708,0.137815848473001,0.13891381857662,0.165144109954431,0.229612653630813,0.129622897203149,0.0960316666712406,0.0477833087371504,0.0237914095039523,0.026607494937919,-0.0167306250731033,-0.0961443410919263,-0.0516122074452558,-0.0857991877267415,-0.0854374287352875,-0.0250919619881315,-0.0850399179246611,-0.0178164280661097,0.0326675382268452,0.0197917208503056,-0.00953168199062671,-0.0364422954451341,0.0269211126109375,0.0366935944887209,-0.0213449396277422,-0.020133071979861,-0.000819816120093456,0.0199916223898614,0.0611106757455118,-0.0779018801931695,-0.0202856870087269,0.0780408380383662,0.0340307172728435,0.0890807980609149,0.0376774539147741,0.172706336081452,0.117556580133123,0.143657236247929,0.184009833428172,0.0267903138990709,0.0657499927972779,-0.0129579896576679,6.19690726892092e-05,0.00648260602573479,-0.0351578857080625,-0.00130444625282686,-0.0672458165768027
"2",0.640327833193835,0.999999387736609,0.811082046297359,0.665267816796813,0.685373768441588,0.590200651035388,0.584411259390116,0.534139064062812,0.378323492176157,0.409776168399194,0.188246431686602,0.287017564831587,0.261282120836169,0.316069078847335,0.234316090475465,0.277290634247633,0.13022273767026,0.038442769816434,0.0230720001911677,0.0348357168944854,0.0305114441936975,0.0342735682985905,0.0573282742090752,-0.0355180664782008,0.0723526955160995,0.0587265625056188,-0.0402693537628276,0.00426252647685518,0.127528210572859,0.0482617948012653,-0.0301753020017317,0.0916131236628805,0.0155383951316363,0.0604064012528986,-0.0160505959731731,0.0704060263589183,0.0913152107048011,0.100789815842195,-0.00747159623834274,0.112990008724562,0.111876124835687,0.0961339178528662,0.124603564126415,0.0619771138546007,0.104640790146642,0.0878073463099684,0.0985914946705346,0.112015425440082,0.0843993474220898,0.145852520300111,0.17576228846834,0.160429565086582,0.113749779661524,0.130541779505069,0.152505938210389,0.201526098917082,0.262719332196634,0.162999943331998,0.151712178565328,0.0993440817177261,0.0944331044606547,0.095155600182552,0.0658689551281619,-0.0783112016337236,0.0135571135707444,-0.0326893876050702,-0.0308860899217349,0.0192308154377323,-0.0487094751911409,-0.00114159669058326,0.0424524253837781,-0.00218040471772598,0.00562940366642648,-0.0413604153655435,0.027844978483001,0.0117069592818665,-0.0267251011912719,-0.0235060504697543,0.0457905411309227,0.0562154041882678,0.0754665630296988,-0.0592374732025523,0.0120879866233044,0.077828590035461,0.0467789138830175,0.112953172128757,0.0444059563855419,0.192080122915224,0.141858216508579,0.199275312173667,0.244174161370997,0.0334524886493144,0.101951345488464,0.0218698736518774,0.0303311245824105,0.00611618140870754,-0.00564232791100256,0.0175893963304455,-0.0161576140051268
"3",0.607410194029177,0.811082046297359,0.999999387736609,0.747652172389345,0.817937355251104,0.68395098711799,0.676359432585611,0.617808537911848,0.444382815831039,0.455515990144709,0.213177183219792,0.317279254599667,0.295295644579403,0.353744099104652,0.253657805716226,0.285456898017524,0.142405801687456,0.0700789493457148,0.0205561920160021,0.0388540515870942,0.0341235869239993,0.0275678834889127,0.0753913530488242,-0.0303982309149857,0.0681714152077819,0.0513020652865458,-0.0442731383352481,-0.00687660829912423,0.119999978282778,0.041263345164389,-0.0268890286173858,0.0882302832160454,0.0128774332415129,0.0482048834775856,-0.0123057401181634,0.081579320149712,0.0884457479822574,0.115758157459284,0.00109710306045397,0.150470000443248,0.127874705525681,0.129087703666756,0.138518950215333,0.0693314733285351,0.103172967999799,0.0972471966190807,0.112321294576966,0.119374011646037,0.0900131797371302,0.156763889085459,0.185194816860355,0.182454714478866,0.129457849121719,0.130709712435354,0.17348669791709,0.225558252765034,0.292103662857404,0.191907962956543,0.175934099394645,0.121783731321425,0.135111682023475,0.118447461324591,0.098785802391711,-0.0635369498569952,0.0423090129150006,-0.0255861206021136,-0.0116232513019665,0.019272450553388,-0.0303921998210546,0.000530879217872295,0.0447620553270213,-0.00267423729126629,0.002457219786205,-0.0387771234553266,0.0238030517012327,0.0101898368504623,-0.0301506452301798,-0.0484384716550334,0.0444780484115963,0.0515332255100122,0.0749560841280254,-0.0642715723778052,0.0152477567411938,0.0728546371350565,0.0423133909086469,0.115924859296265,0.0428064290817477,0.197432650990775,0.152342524327394,0.231540191023421,0.265045790781242,0.0409924145438713,0.102334229340153,0.0283004198180696,0.0313447056992012,0.0021560144279419,-0.0145150428096225,0.00136539458872161,-0.0194211819296036
"4",0.511653046846102,0.665267816796813,0.747652172389345,0.999999387736609,0.677790220704921,0.619821113151172,0.606881929921515,0.547313528089645,0.455005615197691,0.455961553609034,0.222107641019435,0.306205281653739,0.289449914188446,0.291713444609372,0.25023984087076,0.243450380049861,0.123392184264483,0.0445683177605609,0.024281714538072,0.0456006582380969,0.020505229413406,0.0475419984528516,0.0662326059677949,0.00483524097776668,0.10891362522098,0.0527085326477915,-0.0284373952230355,0.0234307100824612,0.142520410965547,0.0477421550957,-0.0114584477250112,0.0986851633595486,0.032503741949663,0.0491842832304728,-0.00624760504591503,0.0785916360563286,0.0808226142869092,0.116501336734263,0.0115730787802577,0.127096309647058,0.124303588084303,0.0932321497447363,0.122075678758985,0.0875062206994395,0.110377735542555,0.138338891920388,0.166706339811811,0.155385040918946,0.154695135928197,0.192014068772982,0.219456377587638,0.199113947753632,0.149039892742855,0.181772420576285,0.1833207576142,0.225047666474448,0.300910740588387,0.188707526641572,0.161538348159516,0.105753206201552,0.0653015894994215,0.0735450938825881,0.0516571325310889,-0.0704408438515951,-0.0146064131159502,-0.0633157736659167,-0.0580756724369694,0.0132124785784725,-0.0712647717225719,0.0102312453971707,0.0349749690225578,0.0519082716574053,0.0105767487715831,-0.0140765784242295,0.0309911618692904,0.018916741955123,-0.000821438697639014,0.000209009050559169,0.03968624820051,0.086296755617142,0.0767267635000676,-0.0789749291782416,0.0159051985180576,0.0630196659489089,0.0577980088297103,0.151976715184127,0.0452619049785227,0.19499871069317,0.155038686511566,0.212666802887772,0.218236923099865,0.0338678427285034,0.12446715045427,-0.00825487944250157,0.0336640896935087,0.00355469354224134,-0.00258982814948146,0.0217293590302784,-0.0349449072132676
"5",0.47714936637958,0.685373768441588,0.817937355251104,0.677790220704921,0.999999387736609,0.653967372088343,0.619162209682365,0.568885540245517,0.361262449372181,0.385095935725423,0.179248690326965,0.288318599538788,0.25739567666427,0.285773046511035,0.210298403224431,0.235008042273515,0.123819346102705,0.0973962729702638,0.0124949127734895,0.0690118841080346,0.0657303289773617,0.037121765876113,0.0806528317668011,-0.0290630211129883,0.090564849711321,0.0481261350401802,-0.0572687915706507,0.01080044857289,0.0988845159717245,0.0600127048285931,0.0959440652548067,0.122525111789669,0.0409320180633666,0.0550400991749829,0.0418633660651196,0.10836978812294,0.0826276618005999,0.112474144602565,0.0127023333850834,0.198376816686339,0.171250205568203,0.178638192817495,0.16538295292076,0.0811189174456303,0.123526519211985,0.0959961474244379,0.0934003220854841,0.121854538479063,0.0839735630726983,0.157799703462417,0.198266234430062,0.192914351407584,0.145156178616388,0.135123431049107,0.184784331704924,0.238210963372024,0.301233324354995,0.20083401835299,0.200450854859716,0.131202718197542,0.164942102935281,0.16318378652736,0.124208985377717,0.00530267008618217,0.0874269126311232,0.0431180159190296,0.0436678667654768,0.071727190316261,0.0119304034774213,-0.0164275438379115,0.0460929490330391,0.00418068920031161,-0.0207836795469347,-0.0221732111600291,0.00630507402437346,0.0205210804323317,-0.0138249869424943,-0.00815659569915828,0.0967573149465948,0.0608116144450152,0.116693330751213,-0.0443557547236881,0.0546043697714021,0.0706172958372401,0.0410394611394298,0.0882869081850855,0.0429936302622439,0.193491111247566,0.151167328840718,0.26099565054154,0.244135066525444,0.0280721126340199,0.0894197013451446,0.0396875192792125,0.0797459826893427,0.00153332049470133,0.0126714858127076,0.00848691202184804,0.0196861153286156
"6",0.446895392608389,0.590200651035388,0.68395098711799,0.619821113151172,0.653967372088343,0.999999387736609,0.660206680159603,0.615640884978983,0.476261842789656,0.489294875172386,0.220293090872947,0.321746693017366,0.26209507938334,0.268905369186626,0.207351537967101,0.219421121491808,0.100362742705813,0.0326665773324174,0.0072510532948124,0.0588908828749648,0.0289377959725935,0.0271217916631964,0.0784084445886426,-0.0100528736415348,0.0692288598772156,0.0437103819647497,-0.0439565390869077,0.00184827931282872,0.0998015263705055,0.0342730375264938,-0.0166732708156151,0.13823047884707,0.0189628639712749,0.0616483846257674,0.00205052866291064,0.134139992295435,0.0982609586935638,0.15102406157524,0.0305235124676208,0.155160164755895,0.138761473071752,0.121466602000923,0.131633303002909,0.0772547683462151,0.0844771840492411,0.0835791277264888,0.123413934685901,0.136829477163337,0.132387201720098,0.164013913109621,0.195341036079777,0.189770944904595,0.110312969180723,0.127002819573866,0.154274762874196,0.220416135439567,0.270028908930336,0.194964905065004,0.147284182657525,0.12985043248714,0.104982916158884,0.121810598932455,0.0784149160470377,-0.0767354694698243,0.0129281325509278,-0.0524976479522122,-0.0174451807083089,0.0288148342478616,-0.0294148632919374,0.0451105100190636,0.0538874298428022,0.000240727969803861,0.00315670590930325,-0.0377929123003377,0.01490876750524,0.0239151345366563,-0.0265418609365497,0.0269950041573902,0.0683510457962615,0.129696024862439,0.0571001619905049,-0.0706599153596667,0.0583183750938943,0.0570030668461272,0.0621924558124053,0.159076031464788,0.0524783783116585,0.205557144454209,0.175454166142121,0.214915454837927,0.222568924700203,0.0327810262333245,0.106872565947266,0.00464641115492633,0.0420374204657604,0.0197186774714228,0.00864037558750762,0.034641511835943,0.0124447085762687
"7",0.482901212677006,0.584411259390116,0.676359432585611,0.606881929921515,0.619162209682365,0.660206680159603,0.999999387736609,0.632524574270102,0.511025251060144,0.517336251282294,0.233479449314947,0.314210650993129,0.28288615342961,0.285843832526639,0.231589026957748,0.227398660929598,0.111633147638463,0.0182483361419967,0.0172544335662304,0.0441226312778595,0.0283942800398258,0.0282287711544121,0.0689358416933979,-0.013523933405357,0.0551737713336094,0.0526092946520394,-0.0363002799681978,0.0102861027515038,0.135247616576261,0.0352749200507954,-0.0647849939812012,0.0956254851357867,0.0151564123290851,0.054273913580603,-0.0210545207914265,0.0707012152921889,0.0895522429208728,0.153506089152995,0.0221854339845011,0.136274104976238,0.1095557421405,0.083458126844175,0.113815741496237,0.0758880246175679,0.0926537120978832,0.118992874585047,0.176980439848637,0.141515611011567,0.140405054494114,0.180952896976476,0.221255444716352,0.202293798988708,0.140942095242094,0.170294044982401,0.184718251705324,0.221662453254451,0.262449379257567,0.18392107234353,0.150650095857822,0.100975844034421,0.0675019171367925,0.0664818365501352,0.0518485999589891,-0.0934792122288046,-0.031372346500471,-0.0967272545304642,-0.048138980652893,-0.0339115295561449,-0.0732019377218767,0.0257764505139163,0.0433203366768923,0.0151623992484646,0.0181403902505448,-0.0425885266367124,0.0210709469552312,0.00579268637172488,-0.0287284686396408,-0.00678308593370794,0.0201334692987617,0.127749458467676,0.0658732973449529,-0.072399574240651,0.0240492625402962,0.0936324493326784,0.0739160277557393,0.177844410576157,0.0443898411902978,0.20032090649718,0.164071130148894,0.217310866845529,0.23579280122295,0.0355846853458131,0.0967276319548663,-0.0253296205736253,0.0141783270342849,0.00473963006340351,-0.0137082671811349,0.0138280885209814,-0.0436961734337966
"8",0.37646114820036,0.534139064062812,0.617808537911848,0.547313528089645,0.568885540245517,0.615640884978983,0.632524574270102,0.999999387736609,0.539924578449569,0.516443852404021,0.219222564169712,0.253905510579127,0.250600774481018,0.300541998999865,0.21423720790051,0.235842936386573,0.123026390314946,0.0241168141749176,0.0150980413613512,0.0541434104447179,0.0307265635387074,0.0108103856751536,0.0558498124077948,-0.0349275598220784,0.0394753769119512,0.039776628227551,-0.0531718388350748,-0.0128154779892802,0.0898664587969586,0.0333362380415004,-0.0380434849677787,0.124961454994149,0.00846291556970722,0.0526574397010448,-0.0080373870224206,0.0953356254383136,0.106088550528232,0.143857276836264,0.0195353066276789,0.154719489090164,0.114392697710051,0.0830396278158683,0.104739287594761,0.0416605973465446,0.0673668537932792,0.0705517240630996,0.133920037522651,0.107992671650352,0.124074512812081,0.159993336212416,0.179457560900614,0.174403193637381,0.0967548311532545,0.118790584704212,0.149948090471289,0.200209956711051,0.236314551051387,0.178699890833471,0.14440880884199,0.107493041363375,0.0748636444298665,0.0719907423400812,0.0413403353831817,-0.0947821861821128,-0.018591116155858,-0.0769709643274963,-0.0407177242630113,0.00665552006172259,-0.0459448660245375,0.031521969217791,0.0240320367703656,-0.0155890238769433,0.0143118177014114,-0.0632858491027461,0.00597880267073804,-0.00232421598396722,-0.0514538734473675,0.025062006783603,0.0573577371907113,0.139008689052386,0.077651727571941,-0.0927008488991151,0.0213250003141592,0.0799749488456384,0.0532056972927901,0.150935508643989,0.0841463508992838,0.193469652391683,0.152289627120736,0.193735945346877,0.236508860767158,0.0548229322505131,0.0967332775414357,0.000226047484070473,0.0453426304313359,0.0287330773076141,0.0291267903834185,0.0459687855833038,-0.0132125980115829
"9",0.291285880024602,0.378323492176157,0.444382815831039,0.455005615197691,0.361262449372181,0.476261842789656,0.511025251060144,0.539924578449569,0.999999387736609,0.683831954995865,0.368262108858084,0.368971509830184,0.241436615049312,0.253545201152841,0.194295963830547,0.192683159617218,0.092862299049437,-0.00414784417086284,0.00558347729625844,0.00345246326161244,-0.00657367640043918,0.0206764094530234,0.0686852117145143,0.0357364075468814,0.0620344843456703,-0.00834016211067012,0.0100967877958307,-0.000750350583206749,0.152124916817979,0.0241606111791515,-0.102637195000522,0.0857766857625208,-0.000707192998728834,0.0431948020881741,-0.021860331248647,0.0681817654143876,0.0733418063105652,0.129797995947858,0.0310588249315834,0.118762292631874,0.073753919816052,0.0605137978882807,0.0922354585905423,0.0829008510214549,0.106358685507618,0.114542529133306,0.211593121836482,0.188092105176182,0.18767272499039,0.230132479643621,0.222243286158726,0.229167903603225,0.149297292393767,0.172794934232535,0.16373023478302,0.220286512426278,0.258406825507457,0.174598427156721,0.1392008147064,0.126594830853712,0.058135934162393,0.0510468010605944,0.0480881398383715,-0.104121586972571,-0.0253570180470235,-0.0987540665916147,-0.0273647557949727,-0.0367304942126878,-0.0920416376894523,0.0614524186160652,0.0582651472376515,0.020538538667791,0.0442365663253608,0.0167656791077074,0.05799559997103,0.0248251022566539,-0.013492550769096,-0.00193241274901719,0.0183333694246505,0.104091686056791,0.0171392269017964,-0.0705389411317312,-0.00597502314046882,0.0371698393470782,0.0548007341172856,0.184049702981908,0.0534264232176135,0.157837304936372,0.149783512476598,0.188266442753623,0.178206010297344,0.0456283781365887,0.119290918701107,-0.0392770673865412,-0.00315451870776719,0.022582638031628,-0.0104862565106625,0.0159216598171022,-0.0607355028491425
"10",0.345492223231334,0.409776168399194,0.455515990144709,0.455961553609034,0.385095935725423,0.489294875172386,0.517336251282294,0.516443852404021,0.683831954995865,0.999999387736609,0.398013779453711,0.424375949984025,0.279906307250283,0.252584216104712,0.212135967649825,0.249507802270938,0.0873007760150633,-0.0153204340242726,0.00731733998505834,0.0145051757314463,-0.00976070246142066,0.0153856678176316,0.0903851628300127,0.0433895421083299,0.0719193342740242,0.0152339904329682,0.00971860971920968,0.00145291065187933,0.197935058348986,0.0277388319261219,-0.111678091738755,0.088700692112086,-0.0280901930504932,0.0156297918350671,-0.0547304356573174,0.0632495935936327,0.0812553092679082,0.155593834760359,0.0358696880270801,0.110505625789819,0.0848673725985331,0.0884718829347829,0.0882429921120056,0.0797214022896234,0.0958386468292146,0.0837204579670373,0.183278623475473,0.145651426724828,0.157790097635268,0.176994624894704,0.201834644501892,0.202676010262827,0.12596448793375,0.15020796601028,0.159147351593454,0.247145576655455,0.294748870431294,0.221783644599558,0.14410412057161,0.132601823944743,0.0562716035446926,0.0714403856912121,0.027934796862253,-0.125737904150314,-0.0363128993469823,-0.106623664904298,-0.0357013543426941,-0.0367500180955292,-0.0951800831935213,0.0879758346880585,0.057314771945687,-0.000129540351125543,0.0664603068597806,-0.00585966482739542,0.043941350173504,0.0168472254403804,-0.0259230419199414,-0.0630496845916738,-0.0113131475528713,0.103779300587184,0.0270822460456132,-0.0874303671877886,0.035168446963058,0.0672996188539519,0.0628979817486987,0.243791532657689,0.0790468711689618,0.182394013038523,0.20470215661363,0.225896565588649,0.264364762603443,0.0445611243774825,0.162166126644457,-0.0472002242700331,0.00323064620307199,0.0362915175905279,-0.0202788226761718,0.0103214870193601,-0.0654826802062548
