"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94"
"1",0.999998848753891,0.775960555554,0.609696531250054,0.472833586258625,0.33826038563467,0.168052681549875,0.16939971969209,-0.0263488317762161,0.106249390461981,0.0964767136803351,0.046418534895364,-0.011596387341644,0.306385788870122,0.208880813028365,0.137601706965077,0.149375376097197,0.403551816333867,0.344373992162678,0.253914238169033,0.108672652107796,0.124933233225812,0.0820900221511017,0.232478911960047,0.158031976943563,0.205224829059711,0.26832741971248,0.169947914761445,0.259319727599087,0.120129147677756,0.18430421825255,0.113147846549707,0.0157966095490753,0.244648122937546,0.0734973299978018,0.12783191424762,0.446734684270205,0.422807319978768,0.365596412791092,0.18656314517356,0.0620447372816529,0.0871760714833032,-0.0291327576141803,0.194374966504401,0.23890874926473,0.297498476508545,0.0451010460215539,0.0223531276555033,0.0155810087807441,0.156034062746434,0.023423252106312,0.143550542753506,-0.0235421300384094,-0.109828306250682,-0.0369760823552514,0.118695321495233,0.133302477940631,0.0762900400036372,0.165027346243308,-0.0580886892362841,0.0528583326830373,0.0215006559130523,0.0965507104763305,0.201565738473767,0.0252062577078797,-0.0215177836579116,0.153788937460541,-0.0528832678728464,0.105986624427109,0.103842886329617,0.181556997662541,0.10391427612665,0.328341182816763,0.271768954507682,0.18223450664079,0.428573601036482,0.243513346137995,0.265581007053703,0.197760224727592,0.153341675919776,0.153105821922921,0.178270664507993,0.0989730473307085,0.0891709648800118,0.126490969692879,0.048289613822815,-0.00171762602632152,0.0507838247651479,0.0695814706135938,0.0580072579983083,0.152771894102374,0.140853387257199,0.0587482523096691,0.0992194327598243,0.102480508259859
"2",0.775960555554,0.999998848753891,0.710115586373611,0.518573642751529,0.349230654625191,0.213667063859124,0.205094638026184,-0.025982694994451,0.130385228230255,0.0955397910610457,0.052519905141906,0.00538998756023446,0.343655988928999,0.238042859950107,0.130232124636131,0.182391986528925,0.432206071272904,0.349049651187984,0.282446973303028,0.129683266592209,0.124952742583548,0.101271271442426,0.235864853318277,0.170993868048099,0.219265349670876,0.274738441757412,0.164206640791803,0.268875581669082,0.128216223070412,0.213420257875236,0.0990826607971799,-0.00433324264776482,0.251320257263105,0.0824526394789912,0.130764758880222,0.472871155600732,0.425239071538781,0.360029453797153,0.188577539765434,0.0580164317795542,-0.00856976323545978,-0.0419892241829242,0.207776902942222,0.245522883899509,0.308086971893923,0.03892869627428,0.000812608405108664,-0.00479383941125057,0.167145605079249,0.0365120972369325,0.15781104001235,-0.0289832780891508,-0.107705919830685,-0.0591388646983566,0.118887426400993,0.108048060357764,0.0772626111985389,0.162998339721393,-0.0735544157865832,0.0449278400310952,0.00572501181279828,0.0773298036139002,0.176669640466787,-0.0168740475701966,-0.0456708330792905,0.162517318372487,-0.0981451909734365,0.0866009973789663,0.0668687117028729,0.139638326915936,0.0921207257756866,0.324218569238595,0.273066783562465,0.184174402358633,0.465179639051637,0.226390905328516,0.243891905060296,0.170277946451162,0.13261020223594,0.140428658840409,0.1583686299125,0.088154237396387,0.0800008450313016,0.115518551760009,0.0273357733698492,-0.022235529714789,0.0332729855924677,0.0462843898762306,0.0450990173556376,0.145052860461677,0.124684105140386,0.0512657129053667,0.0936128465231677,0.0952726783681412
"3",0.609696531250054,0.710115586373611,0.999998848753891,0.463178082371216,0.299222465424072,0.249988293429939,0.171819116992082,0.00790159024759372,0.171985393797527,0.109333999175442,0.0663220476043822,0.00896036453277143,0.231322386323187,0.168295961085483,0.137303890980154,0.208073241074194,0.332844520928665,0.345684538355321,0.252723433659141,0.163809304606844,0.133367592814532,0.112488829984199,0.194812684643387,0.11320169146408,0.186909958256825,0.181675271695881,0.135581538247028,0.212772811207787,0.0567939997645257,0.112010361828781,0.0985482709375645,-0.0213799898153792,0.17245146775996,0.0853677404460327,0.114553217271983,0.353596522691882,0.28229268703677,0.266291104417005,0.0762546401177468,0.0359914674159605,-0.0660791592290759,-0.0417932690661436,0.109878566296305,0.137783376015962,0.261941059146682,0.042255045671799,0.0184325915174016,-0.00913191139652557,0.0873821463485802,-0.0436600946974802,0.138729942353918,-0.0200044722219828,-0.0944449625116904,-0.0516555012308886,0.0166953054277584,0.00792055887156719,0.0402656732972714,0.138447826196963,-0.0517319361270224,0.0865647325207278,0.00593872620733491,0.0418861060068241,0.133636279420616,-0.113639162848491,-0.0885208111717732,0.0761290379853826,-0.117315320509366,0.081986617550569,0.0439591472554558,0.0385075875609741,0.039704866646042,0.250818894302718,0.203941448944224,0.0806790349947948,0.323880781923157,0.135342998615085,0.187533460645442,0.0878403573926856,0.104656673112495,0.0846427857437852,0.127975048271863,0.050082053894479,0.0563760796196646,0.0991172462684234,0.0428341498540357,-0.0345953656772693,0.0265937892568504,0.0424582247173286,0.0357867557431163,0.136745847864416,0.112912711880107,0.05420334110398,0.0926095719156994,0.0944614026635711
"4",0.472833586258625,0.518573642751529,0.463178082371216,0.999998848753891,0.313965274197064,0.421743124595088,0.245533593844407,0.180615363779604,0.292751425135689,0.179453039436405,0.149201957581765,0.0889884709425789,0.334679088707128,0.157720393847473,0.16463092560329,0.197267908961272,0.417042429640749,0.218270080798604,0.220028203885247,0.236817916944127,0.156884057270487,0.198002780715031,0.134939136260916,0.185234571856081,0.0979839696719915,0.18626307673114,0.0937843435719274,0.235019453081023,0.112649352612135,0.108159029211014,0.0315082187762661,-0.0012421372935744,0.0615335227200627,0.0650141051482514,0.106168569030992,0.328543703368709,0.387792230675893,0.349254234654462,0.119374370674307,0.0711619117356888,0.0116020073978795,-0.0338049977577622,0.255579237214419,0.156270773216225,0.152248785260399,0.0084781299202857,0.0213360919452131,-0.0135177257042907,0.142236899273011,0.0130002437300292,0.0894855682778873,0.0237521633743233,-0.09862949042293,-0.0118384043126845,0.0901806840079794,0.0898585184506562,0.0302465456399101,0.081663608241118,-0.119744105112743,-0.0326507907501512,0.0212109046101939,-0.0413128381273838,0.0295754787820944,-0.0423066203504447,-0.0674535402178172,-0.024040717148915,-0.146637159839283,0.0179858496927554,-0.016705318537963,-0.0167258484112995,-0.052853079254602,0.0404231362124624,0.0189422411180059,0.0219606983815877,0.0951814133371047,0.0828977576560362,0.074098005389058,-0.0350869861574111,0.00655745072895441,-0.0220903548316991,0.0256728576749666,-0.039177022260697,-0.0105174930951632,0.0305928999366266,0.0194724878872094,-0.00192311480695815,0.028387545806158,0.0451571178482338,0.0725286644576007,0.0720660979982027,0.091483180722974,0.0526920027758974,0.0450539495085146,0.0475855384477266
"5",0.33826038563467,0.349230654625191,0.299222465424072,0.313965274197064,0.999998848753891,0.479454676933926,0.306482134664422,0.195077932443322,0.328774417473322,0.178551303728976,0.145633136078783,0.164979740459092,0.302926800048928,0.273471930529587,0.193660682707043,0.173229299651688,0.261775878774192,0.306474090976793,0.220600997109235,0.193381392016782,0.155513987388979,0.190969611426665,0.240028996037862,0.105724866821598,0.160684092413822,0.216855105628727,0.143945605676091,0.140944696567123,0.066984604059421,0.0977468925127753,0.0887257615815295,0.0380149163834011,0.217853042895292,0.00368026380245879,0.0598559153038187,0.233566465675578,0.173676375043117,0.171793306914643,0.108038031561739,0.0821749563796817,0.0441917028450544,-0.0273308109735229,0.0899868463018536,0.121964000858569,0.131493462653611,0.0560559603165161,0.00851662243918309,0.030367995546284,0.0666925194882524,0.0336363582500203,0.119829011646915,-0.00830625693056068,-0.0491101141673263,0.000464578430465119,0.0330238097859391,0.0295579766810667,0.105802746330578,0.100663128109279,-0.0242183638940225,0.0165767705645492,0.0112408992508085,0.0295403184292134,0.106261673323341,-0.0184802172435742,-0.00464403695490458,0.0538944835193452,-0.0368876709261817,0.0581037526041192,0.0386298729901931,0.0707791193327053,0.0402035604757921,0.179448038605207,0.147675230963755,0.0897268502107025,0.263973083910764,0.113053257246821,0.119357209121742,0.0576711993776352,0.0939037476753594,0.0772415879449684,0.105716220894711,0.0544233983824835,0.0512634257867453,0.0861102599695085,0.0366053562040588,0.0351738537365439,0.0443144359579373,0.0364050243962881,0.0370798175061451,0.109225526580984,0.0786566013615489,0.0596536704770038,0.0767326706928403,0.0788825475537829
"6",0.168052681549875,0.213667063859124,0.249988293429939,0.421743124595088,0.479454676933926,0.999998848753891,0.463467327868972,0.548599637148192,0.660081682338841,0.327012158585779,0.293732222701571,0.359747058179977,0.424915929856199,0.270031253750069,0.244278975799661,0.274605813082167,0.293080388332549,0.268785143935334,0.24693503193766,0.333483425728901,0.222865024148784,0.417008015305625,0.171289767054126,0.180347774092593,0.120979906703853,0.127341245237243,0.150283767720732,0.124249379850878,0.0919121937505527,0.0725776470610166,0.104825305756466,0.000511357998525718,0.00710214303629835,0.0102582182964866,-0.00306837584591123,0.0868802376234269,0.0707145837925579,0.122474172491733,0.00156975581323432,-0.0199024462890665,-0.0145422878163109,-0.0206796932694357,0.0563951571883485,-0.0253133087180671,0.0308590627042567,-0.0205883719742354,-0.010526383037475,-0.0278030481865949,0.0738876897867334,-0.013048558240703,0.0837956559234515,-0.0354095337926254,-0.0328286629348703,-0.0261402749916481,0.0160001519328686,-0.0459930676731327,0.00540777405792031,0.0473732205203365,-0.0307446851318028,-0.0235121231882481,-0.0415964732363205,-0.0383801454162249,0.00845605159872229,-0.0491470598802959,-0.0518440697263613,-0.0202900942832619,-0.0488766182859434,0.00288594657180293,-0.0130717542855313,0.0417021948315004,-0.0522010362863418,0.00700514066642405,-0.0449464272402346,0.0140001465171412,0.070921628404096,0.0327677159774335,0.0219419204808618,-0.0087599569926586,0.0188855190325569,0.0311372212914701,0.0386293105850018,0.0469809038103553,0.030453813935826,0.0606538452681723,0.0335737821023107,0.0329583182462633,0.0357037052755758,0.025629166764321,0.0259274420543418,0.0220317956175281,0.0252598159854313,0.0141578370991262,0.0122098510521994,0.0113815916082385
"7",0.16939971969209,0.205094638026184,0.171819116992082,0.245533593844407,0.306482134664422,0.463467327868972,0.999998848753891,0.271362763073199,0.400435113321575,0.238752354448259,0.239959468689941,0.354300845278945,0.310990300930522,0.295089597643812,0.172276723131677,0.175812590386371,0.245939238416443,0.195033834914739,0.129755644053125,0.189430091667506,0.15862941479298,0.222756055180748,0.130931941541453,0.141497157187658,0.117736395135607,0.151110240715934,0.159959343918104,0.13343712351859,0.0684464626591392,0.120529444051483,0.0954626125243545,0.0706928275471514,0.0812152790009141,0.0512559955646393,0.0661297443371837,0.17918755739302,0.159094096877122,0.167377667293291,0.101880041832748,0.0650415994339251,-0.00697314673771602,-0.0270005712949784,0.120191387606542,0.0748001217069473,0.0491571065101058,0.000580269876884532,0.0564903907570641,0.0689390353517339,0.114675785320768,0.0612384181649945,0.0767221781558362,0.0156855384810831,-0.0136585426327913,0.0158611227702707,0.0447830416150979,0.070519768504002,0.115248405735294,0.08299496239588,0.135971606734423,0.0245221634561633,0.0912757584729687,0.0335889982876679,0.0592001191090946,0.0314145248249516,0.0337557817720546,0.0585532784682398,0.0242081954424743,0.0673893123054675,0.0393435951371511,0.0999763041463692,0.0300070350119655,0.0636568599858975,0.0155688669208979,0.115334477533467,0.187327622728499,0.0884899494430054,0.126624471098346,0.0470099931207539,0.0988878299680465,0.0587144185211316,0.1066029412276,0.0851932283282093,0.103679532344116,0.137046724012583,0.113903526840671,0.115993817335306,0.126723465866951,0.16228691740199,0.151850229330175,0.160827741548745,0.174607660326421,0.0898588197263912,0.0746965720985862,0.0716108326122258
"8",-0.0263488317762161,-0.025982694994451,0.00790159024759372,0.180615363779604,0.195077932443322,0.548599637148192,0.271362763073199,0.999998848753891,0.429608167433566,0.231929676115452,0.376104350989668,0.37049204859064,0.198489340889451,0.173986996715787,0.282775046608141,0.154579565418539,0.0955121196954236,0.125178934260165,0.151294327205764,0.173668659905296,0.131520999592903,0.254639607719647,0.0866486839652282,0.0153944805569718,0.0409658652704077,0.0339389973947158,0.0561975196341689,-0.0205000114547178,0.0216648253422143,-0.00115073507818168,-0.0182505432042452,0.0509163498213338,-0.0405622664587443,-0.0780662183732107,-0.0638015028595751,-0.0869983211017947,-0.06798148746551,-0.0790985372603569,-0.0167493286154048,0.00608159266209302,-0.0425190951790006,-0.0337462131614639,-0.0744473311448188,-0.120674890490468,-0.0493952275971777,0.00462337243081202,0.203767790086306,0.150387679906482,-0.0338289703616383,-0.0199412619954688,0.0112568127932174,0.220822461114646,0.199208447896997,0.117024191697362,0.0263911353192647,-0.144566425429313,-0.00475733764106701,0.0101274633518414,-0.10302794951144,-0.00532907091260438,0.00782301161691232,-0.0530159184964677,-0.0185978226047498,-0.075738163131574,-0.0726232812256752,-0.063885996569403,0.119493388545624,-0.0615452739612835,-0.0762485029649248,-0.0885428013466214,-0.087809018411148,-0.102811142137251,-0.107946993966476,0.0351973798427039,-0.104295076523428,-0.0820176460783645,-0.124876704090243,-0.128055616897966,0.00222449401666553,-0.0552817747353327,-0.0332647492350355,-0.0848864629091132,-0.0907625582851367,-0.0822038099985173,-0.133977989922914,-0.103250118809343,-0.132326620984678,-0.157144159852108,-0.141606681104957,-0.0993786134753342,-0.108672809837119,-0.0153637451627528,0.012325039593518,0.0147797974353098
"9",0.106249390461981,0.130385228230255,0.171985393797527,0.292751425135689,0.328774417473322,0.660081682338841,0.400435113321575,0.429608167433566,0.999998848753891,0.26154847057246,0.261050310789344,0.331659447791615,0.287221458649584,0.211586468052757,0.160165742394747,0.170192768242412,0.241820543460124,0.204646066790332,0.172714345711965,0.254871378386365,0.152307297501095,0.304875937690331,0.160020027048642,0.0677879644555717,0.0819971419582002,0.0797289512368164,0.0788693568069593,0.0696295205102006,0.0373379117887015,0.00935065657731107,0.0682997148329231,-0.012035500028849,0.0192665139492423,-0.0567133395684868,0.0139998066159185,0.0127600866737348,-0.00583784720905464,0.00985356146080424,-0.0332739743888082,-0.0406678358884026,-0.0281779101501532,0.00151880338816048,-0.0321891822520939,-0.0143905607222314,0.0641144073372616,0.00479144830255031,0.0031321371168111,-0.00885533412298615,0.0262815651126911,-0.0325465109823426,0.00939371772817384,-0.00942983557261574,-0.0662941465654127,-0.0275056932978002,-0.0245878810868049,-0.100939435502904,0.0211164304679853,-0.0219738741337049,0.00403273521988831,-0.0154676716639918,-0.00607181519790149,-0.0290231699169823,-0.0113751749592692,-0.054217319901538,-0.0130594981717394,-0.049132369051082,0.00462861674694246,0.0273930131483004,-0.0103075354672353,-0.00715658974211018,-0.0239292107255977,-0.00684579395978043,-0.0350081387947377,-0.0228220456679311,0.0281544062290201,-4.973644140696e-05,0.0236381125044114,-0.0319437780069745,0.00125431116581516,-0.000388598509570039,0.00346653789840562,0.00257884418338508,0.0211249254709344,0.0598331008913662,0.0509720377859755,0.042461664219929,0.047506884689246,0.0244297122678808,0.0289359696414263,0.0332422412970338,0.0318056181021108,0.0253165548308912,0.0266544370638713,0.0284234166162168
"10",0.0964767136803351,0.0955397910610457,0.109333999175442,0.179453039436405,0.178551303728976,0.327012158585779,0.238752354448259,0.231929676115452,0.26154847057246,0.999998848753891,0.426769417161745,0.229024045624227,0.265453517585511,0.160071892931493,0.224265927989715,0.152837955100935,0.138607239434834,0.14817014288161,0.147785143295399,0.223988013384281,0.171683387686216,0.213692285085644,0.160157204983387,0.131696664634217,0.0982736309796158,0.113984420757877,0.104748612207546,0.0887912112471969,0.0805777468315249,0.0772888864454947,0.0598579827113623,0.0358416296797536,0.0342479136880434,0.0266739787411684,0.0394457320226336,0.0795591920432228,0.0964638941658064,0.0898887949614822,0.0508614477318437,0.0276001191777969,0.080255110045392,-0.0178280238517241,0.0919075915582059,0.0452320031366148,0.00804304397470105,0.0389116844729497,0.145407574187568,0.144230371202599,0.045019563129669,0.0465138014663462,0.0314746016886017,0.237798349929917,0.107445712824447,0.0090329399946253,0.0511385708039984,0.0503331601212502,0.0884814509138284,0.0719335563379793,0.0543680697427835,0.062940374653792,0.136367308974812,0.0611068367740181,0.0930188806650544,0.0430879480720914,0.044589812900901,0.0581394360253164,0.0534738777193202,0.0376621242021627,0.0774777718014396,0.0919826523430374,0.0395026590270304,0.0137841032579987,0.0247101396370488,0.0690980655232864,0.0232468229656459,0.0588537365040881,0.0867637386006402,0.028088580626354,0.115598767319267,0.0598451773827972,0.11373543947401,0.0594473437368416,0.0728819970080181,0.095668531124967,0.0901277515978094,0.117200969795488,0.121113677027428,0.137284183952512,0.110691664586336,0.138166915473041,0.128485968032247,0.0763270441180045,0.0740235688293893,0.074768631153649
