"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111"
"1",0.999998049374239,0.656297479225837,0.591279525393001,0.555439524418332,0.47440799516169,0.349313292158516,0.431121557937218,0.356029489127066,0.384834621476923,0.320266743810835,0.207336638361894,0.273597474604009,0.286700043302805,0.222974627828326,0.143860661491159,0.177639470901072,0.120946156973803,0.165752292360358,0.0486353789552295,0.0908098404156981,0.161464909493554,0.119401116657166,0.150603380798672,-0.0589248505897684,0.034276162142892,0.09600537830178,0.0267653004752847,-0.00222980871742234,0.150621414445115,-0.0659289527324642,-0.104016682595223,-0.071913045141174,-0.000397919516108164,0.0908350265948564,0.0435103925546389,0.0389400370962603,-0.0657799639510828,0.0464102799906946,0.048485872238266,0.138992264757765,0.101512230789261,0.0749231378888126,0.266762661778689,0.114812635414881,0.107335297948413,0.340975318339373,0.398869121018405,0.462494919835146,0.351522357282849,0.464676655567156,0.0457345319767273,0.151550292033374,-0.0168820823353103,0.0174308540008616,0.141156638804821,0.0249414429114119,-0.0082339881199752,0.0388945122888164,-0.0890850980836132,-0.0323322470153111,-0.121835165237172,-0.199321416152643,-0.104489217007994,-0.237842134931497,-0.17020887763404,-0.179899720274399,-0.0802236679764668,-0.208850088790004,-0.191180814751198,-0.18021304737932,-0.123445192567753,-0.230608956369752,-0.239507545449669,-0.257050957619033,-0.208333109157823,-0.22105579793302,-0.256311561022171,-0.247969351659928,-0.202038098567879,-0.167254459979796,-0.1832479790712,-0.167196272766105,-0.188392423401166,-0.191729047351497,-0.166294990774692,-0.116002271902616,-0.129636230284848,-0.194647875187224,-0.115717794412598,-0.117415702138494,-0.0422415296680886,-0.140522776980566,0.0322365997702068,-0.0911704450707316,-0.0813514123611493,-0.0610308428282195,-0.0693151354449687,-0.0474867309845844,-0.056002095179336,-0.110022230362208,-0.0909710990727087,-0.111087154555962,-0.145805889447362,-0.110796730738046,-0.11543868819266,-0.0982586673264498,-0.118069677227179,-0.121775835092238,-0.0958637782321581,-0.0441670485548464,-0.0155720376859831
"2",0.656297479225837,0.999998049374239,0.595398743030002,0.478108549734441,0.427085850280468,0.264626315916113,0.376216876077033,0.28857657544943,0.316360985702975,0.296614395405432,0.132937758866346,0.233164741475648,0.198346448383696,0.211895370397216,0.168588107818713,0.192182057921155,0.155012131168496,0.14012054743779,0.173533197237857,0.16181626733791,0.159451549743416,0.130279236947603,0.22965769535788,-0.0309267473226056,-0.0114894801694025,0.163095225877364,0.104416456555981,0.0249369872107394,0.131515600771885,-0.0708011739213393,-0.152956664943867,-0.119922035746341,0.00228428990459548,0.049936314426515,0.0394130400560552,0.0271213804808224,0.0315507341547035,0.0844583531266406,0.140383847516487,0.0929611426838334,0.221986001758041,0.0557424188146605,0.127558724670069,0.188221881042005,0.148858771023447,0.276340634374427,0.28728752709504,0.342790017818703,0.324048187656328,0.383277008291648,0.0816402684272056,0.0941682803423929,-0.0520088651601596,0.0659023744453983,0.133599416623509,0.0588176414772945,0.122508039258207,0.0866854388974222,-0.0732571846488388,-0.0433445077750748,-0.156935992145,-0.269087307686878,-0.174257728811664,-0.312894559556329,-0.202770476160763,-0.266579758328809,-0.136888612797542,-0.237728817083334,-0.196775166639735,-0.195671179946569,-0.15683492962706,-0.240058115495033,-0.240099519625462,-0.27230638819133,-0.211134870204119,-0.220238915560308,-0.250028065199717,-0.233858456796789,-0.212710078211402,-0.169168727611903,-0.140788922415138,-0.146117544748447,-0.164539991984249,-0.211417996805743,-0.167893519950949,-0.14700141138389,-0.143435035627653,-0.22004127856949,-0.127167320147847,-0.109101649106544,-0.108608397730948,-0.169097204565873,-0.0162691978327911,-0.0970757814093473,-0.102430582223254,-0.116396233751399,-0.122902775068265,-0.0864388332416424,-0.0878827268273344,-0.12959044436868,-0.113082050511648,-0.109952543217285,-0.121241167787458,-0.109015287664158,-0.107727640043501,-0.103477783574079,-0.13177047503464,-0.146770229433781,-0.113231811790711,-0.0296362923067921,-0.0120870313593342
"3",0.591279525393001,0.595398743030002,0.999998049374239,0.483272188636557,0.405455066874265,0.294355757513778,0.352754666296092,0.292544023325417,0.328625015601562,0.263946186559484,0.187439326293416,0.258096389081403,0.209977995151383,0.234803060841877,0.143590374124522,0.226148253233159,0.123785193608444,0.181005086051498,0.116832661580838,0.138599746808849,0.158690016739215,0.167694602381066,0.162098422076881,0.0207342225237103,0.0439659506063356,0.133746411088873,0.0772216526610449,0.0306789206281757,0.14286845826826,-0.0409696407405187,-0.0739678595092212,-0.0478299190276999,0.0688283723167485,0.121293339713575,0.0650363557985896,0.0847349755166911,0.00133519838946474,0.0509159036017385,0.0955734995097916,0.119816365930629,0.143613363797783,0.0621228143847303,0.224251508420635,0.155425409914666,0.138656177152705,0.240269396944364,0.253896264065524,0.335994984041488,0.2611383760306,0.359135435706623,0.0663281167037994,0.176936055598887,-0.0156443415554018,0.103191941027325,0.101988056084881,0.0913173048826106,0.0128665805398762,0.0619409260885656,-0.051935510174576,0.000262519800228193,-0.0893414659790878,-0.152736797652939,-0.0798146167758256,-0.186921155581162,-0.115757483226617,-0.142542797881869,-0.0536982036602159,-0.147673221933407,-0.118951197765453,-0.119311994908474,-0.0724571690870444,-0.153268686921812,-0.154299533742047,-0.172999595466299,-0.125869767603853,-0.13622397413221,-0.16087275029006,-0.163475616883834,-0.126108180114387,-0.102981772993286,-0.111083100783192,-0.0897295890293176,-0.104499327536287,-0.114438604510039,-0.0894041682564985,-0.0682362533797713,-0.0745226137440637,-0.123984445433033,-0.0821988874739532,-0.0869782571973374,-0.0250101920271076,-0.108673324922257,0.0307729242827566,-0.058892312329863,-0.0566771936880959,-0.0598208791037844,-0.0652406778219453,-0.0374433620690829,-0.0379085540528098,-0.0721853055560577,-0.0670700125377272,-0.0781085700054807,-0.101542855614441,-0.0713330994861327,-0.0756123835717898,-0.0588590981565464,-0.0795345764494218,-0.085997533455676,-0.0581460815611005,-0.0233739179279703,-0.010721159396515
"4",0.555439524418332,0.478108549734441,0.483272188636557,0.999998049374239,0.54095283881932,0.438469783302073,0.453346584276121,0.357207626592001,0.404341342045098,0.32573120734488,0.240261165209984,0.271635374746545,0.324289755302541,0.214021526219561,0.214231875823426,0.173666340455968,0.134106402235986,0.12723427195575,0.0621646034983168,0.0840655853453879,0.152292342983053,0.172731382318809,0.184462781833533,-0.00879196882807206,0.0686490390878848,0.142347082943975,0.067542634470707,0.0516677413532196,0.107899848352291,-0.0389635596515141,-0.0853888644224225,-0.0280421249898965,0.0301304724848338,0.101224003575568,0.141032043982187,0.0297681743730432,0.0270668416824647,0.071508656596255,0.08224429654319,0.128354650550885,0.0925569910189732,0.110367708241401,0.215335072290354,0.123969885736479,0.0921698941866386,0.236395869057534,0.301273301228968,0.258231117055724,0.222483830693933,0.27095800822468,0.0463402626883514,0.0832362190307709,0.0247746657287267,0.0310623434820737,0.125998644293977,0.0470504685861572,-0.0344104823266648,0.022371258392951,-0.0493770148519581,-0.0375468498959048,-0.0875603969364966,-0.202127851233452,-0.0863486039172068,-0.207852193067565,-0.134564271051692,-0.20330127742607,-0.0889310347793786,-0.187154328729649,-0.166664626884761,-0.182930054983053,-0.156464347545125,-0.196388918881693,-0.19900721978799,-0.22032753235291,-0.186483351659091,-0.192131603643998,-0.203245117152218,-0.204024181605144,-0.176512232896892,-0.158822786539621,-0.146530065285311,-0.121047753658924,-0.131643106255649,-0.167613678556398,-0.142505271958975,-0.0904967152905637,-0.110487207592743,-0.160736053739404,-0.100918759226595,-0.111900236039568,-0.0902075448807051,-0.123857364958939,-0.0294867595701955,-0.0924346704153736,-0.0773885835879098,-0.0897196670722501,-0.10680446011861,-0.065171234189831,-0.0934230115541674,-0.0890601866258925,-0.0793345348408777,-0.0999604079525388,-0.123186959742532,-0.0941000803279478,-0.0975630044376744,-0.0876851156265978,-0.099902633045497,-0.108075789608715,-0.074586666148331,-0.00435969726177667,0.00574142332592423
"5",0.47440799516169,0.427085850280468,0.405455066874265,0.54095283881932,0.999998049374239,0.499180659365183,0.497078320468943,0.411308208086776,0.461310072971299,0.309581646989239,0.257381837876565,0.299062732450757,0.316724905090741,0.244711228719659,0.187894317224833,0.191333923197826,0.110451625430143,0.133776565628425,0.128473938084296,0.154369697046279,0.174289180493648,0.128464691299442,0.250092166274014,0.0619366380012276,0.145263040871611,0.190752844337471,0.108758703731226,0.0336229007260385,0.150973397068643,-0.00968317026884564,-0.0293985031495394,-0.0269252452229359,0.0836734055940081,0.107557618966277,0.0891676833016308,0.0745535274337119,0.0228331473798343,0.0636291535858935,0.129743453861863,0.184546819658175,0.135595406292743,0.160611299462319,0.169389899494262,0.184187115446867,0.137211734118368,0.161644135640636,0.221516810956968,0.18683196240122,0.185325455853018,0.164805830495212,0.0283832309006161,0.0657584173705671,0.059920758632183,0.0437807624192257,0.0782352329515543,0.0650169082676656,0.00925848425595482,0.0872655577999473,-0.0417799366068734,-0.0182209284830313,-0.0708740751436693,-0.17478661516976,-0.103539284704794,-0.17487187236731,-0.107460509052742,-0.155684390866177,-0.0741829306795847,-0.148466693306971,-0.125511853841605,-0.120839845798765,-0.128175883905535,-0.131738074061417,-0.159737499566544,-0.165010603193856,-0.138436059668662,-0.146614369266263,-0.14307087998125,-0.136543944657523,-0.138947962788778,-0.108421412596392,-0.0988568202463768,-0.0812120617976451,-0.0841780664239419,-0.128930431128964,-0.125508949062179,-0.0900478753387154,-0.102529242217196,-0.143897184665694,-0.0606410006645934,-0.0848474504983733,-0.0843672996033666,-0.107493689319971,-0.0301642937140438,-0.0738989902408198,-0.0508543922558064,-0.080109100810669,-0.0869964330849816,-0.0481084185147108,-0.0773376178379055,-0.0702442367177155,-0.0553644417428646,-0.0723743449285607,-0.0994839815111285,-0.0707918334189811,-0.0474730441142446,-0.048952797711814,-0.0644657618146361,-0.0626319194267987,-0.0481131776024,0.0152361385273163,-0.00081932724952739
"6",0.349313292158516,0.264626315916113,0.294355757513778,0.438469783302073,0.499180659365183,0.999998049374239,0.460282770127612,0.382308006865214,0.411858176856619,0.293469962479473,0.242288516707157,0.245248989591848,0.375347254844569,0.190736720590483,0.188801044311411,0.184967806243809,0.0984923169758614,0.115610186190388,0.0749531893119953,0.0881165408317009,0.100980982937028,0.101045803254201,0.154226141468622,0.0719059535699339,0.15155708121321,0.144633024285452,0.0957300983075534,0.0154946413354227,0.116542362426341,-0.00909670701666231,-0.00754723950301974,0.027504164704479,0.0470558268085094,0.0954081003755159,0.205620398228278,0.060061917725293,0.0582829575843306,0.0699761287687525,0.0820403093758513,0.157185930211273,0.0579841415864266,0.104017388358387,0.214452574161863,0.120529033024597,0.0904455557310706,0.113401591483495,0.153794800799734,0.145980948237983,0.0829141617664881,0.103068410526989,0.0641964384814952,0.0668459448575491,0.132180303223162,0.0150128755121704,0.0954551012209148,0.00204066982922643,-0.00959840904297886,0.0290379890968956,-0.0111192402608209,0.0223545303017544,-0.0248839265826656,-0.127209686850334,-0.0557762472205919,-0.109309505147379,-0.0774246793039495,-0.103139496632361,-0.0496262320186756,-0.124441410245696,-0.114892274082896,-0.142710529400351,-0.118030704858965,-0.124160073806006,-0.144067954874087,-0.152407551888368,-0.125654644286639,-0.106675362618745,-0.104493005354028,-0.127824141066408,-0.107086807683775,-0.0883823951794174,-0.0895577368370707,-0.0683650661906483,-0.092063656302485,-0.105208433792785,-0.10947983899446,-0.0730004697741363,-0.0798323455260679,-0.117979663152082,-0.0665291595835317,-0.0832198306783986,-0.0733161510646025,-0.0899957908202033,-0.0426341309340122,-0.0676882661754659,-0.0546505328942773,-0.083494817412812,-0.0785429199447251,-0.0505310747065842,-0.0754173432804243,-0.0604552419011608,-0.0414291198570023,-0.0766852721998811,-0.108010720943023,-0.0468762290311331,-0.0592174752596281,-0.0351511385797077,-0.0650835838627799,-0.0649203155622142,-0.0233390123733802,-0.00414153672997382,0.0037613102438333
"7",0.431121557937218,0.376216876077033,0.352754666296092,0.453346584276121,0.497078320468943,0.460282770127612,0.999998049374239,0.415906256350405,0.493303433875924,0.40045693081753,0.300646189530453,0.308988194071946,0.374150793042065,0.241461443849936,0.196651661664567,0.19233451487193,0.141372599048031,0.119588578917384,0.0552087935490255,0.154938615316636,0.153417920980076,0.13115053184152,0.194355780322039,0.0565174116062235,0.124954292410596,0.161078601762567,0.0948922907983024,0.0281281286487825,0.143221238341461,-0.0336253412381962,-0.0236692026106938,0.0139212361556662,0.0595390138090225,0.115521283585683,0.0974796944254112,0.0394973412666765,0.0142479586063913,0.0982962789281353,0.130041819645886,0.179447121789296,0.109392959649181,0.115579812061183,0.236837354852835,0.160733253255505,0.104875452278814,0.182654139533317,0.180874674746832,0.215410333755944,0.139946709193487,0.178211219339883,0.0059950834794901,0.0880809424369646,0.0344903996119139,0.0291162659434287,0.082911589487381,0.0401822595098547,-0.0340216994452203,0.0500245872483138,-0.00524230823519612,0.019061980335075,-0.0527140180698332,-0.139293243540357,-0.0661882932075374,-0.132520313913727,-0.0787093949337972,-0.115773059098436,-0.0162049221599548,-0.120530587470824,-0.111281060588859,-0.13479960691442,-0.110171356425524,-0.115847794728673,-0.140220267037187,-0.142831977593633,-0.125251162021444,-0.11532673077361,-0.135295430285625,-0.105514722565013,-0.104904464430458,-0.0794072724909723,-0.116295897831427,-0.0780174218997616,-0.0789605152652992,-0.0987255943658403,-0.0850291582714654,-0.0507513031176471,-0.0466036543753375,-0.0999936005377153,-0.0222333907206629,-0.0552866391281515,-0.0364714279532572,-0.0617436212875552,-0.00212900532499102,-0.0257160192847138,-0.0231766784320471,-0.054305829903668,-0.0546633141476844,-0.0113600221278236,-0.0230560802943831,-0.0521386081755456,-0.037932875462097,-0.0277036642584147,-0.0502785118701693,-0.0160482104914835,-0.0564634536257327,-0.0442704431082624,-0.0711897943931241,-0.0779282996798577,-0.0496864415699981,-0.00544556148253269,0.0062226923035394
"8",0.356029489127066,0.28857657544943,0.292544023325417,0.357207626592001,0.411308208086776,0.382308006865214,0.415906256350405,0.999998049374239,0.418941143788261,0.378692589855789,0.315460191774143,0.267390777129511,0.365503648188002,0.26309026873155,0.227068647160996,0.215904934350588,0.13332682808959,0.180527838043415,0.126108110151964,0.104343895233124,0.130698779983031,0.187217813528077,0.216069774071291,0.0993937541163396,0.132677972202887,0.189427514976421,0.119482249859396,0.0989607801432209,0.115371865434099,-0.0145064733862658,0.00943809720110717,0.0535385937194888,0.0893219497834486,0.145486408229123,0.114669036082354,0.102458799810843,0.0499981196600363,0.13023759822597,0.11892542111682,0.172603014911685,0.115719000108077,0.124954575805659,0.24044133614352,0.154010202630552,0.121502833161045,0.241441106130636,0.188423427552451,0.245214954799125,0.142715619623422,0.16236741771684,0.035164630145108,0.178791000863329,0.0384419022393509,0.0613831804981449,0.131727011026614,0.0514094190205568,0.0217244945990954,0.034258382895703,0.00504674834797567,0.0235782860370324,-0.0285351400485058,-0.0874612278232458,-0.0208440655791822,-0.104615492712228,-0.0475531595350377,-0.0503246808467283,-0.029344210325424,-0.106366037238285,-0.113347901343746,-0.119205697973151,-0.0967795170643761,-0.105687862012874,-0.119689663063278,-0.136635923813324,-0.111392518649027,-0.108483869504261,-0.10517598764447,-0.108506950265037,-0.0946287840456337,-0.0970151162080978,-0.0809370370311278,-0.0359354624231,-0.0769261442555681,-0.0830552563946158,-0.0872605975208377,-0.0561153488136862,-0.0632142092835453,-0.121611638407962,-0.0620404960220025,-0.0766983191677566,-0.0529637153960786,-0.0840825850694257,0.00161310323147087,-0.0478840704412444,-0.0444426432929705,-0.041180203404314,-0.0416435638424292,-0.0281908833686289,-0.0476758468198514,-0.0626267041594806,-0.0435743797512085,-0.06856272726759,-0.0890747508544573,-0.0355614294269348,-0.0715707737019875,-0.0508765429915771,-0.0748688691699258,-0.0913198842563676,-0.0628173898904768,-0.000345525249615188,0.00173253020449395
"9",0.384834621476923,0.316360985702975,0.328625015601562,0.404341342045098,0.461310072971299,0.411858176856619,0.493303433875924,0.418941143788261,0.999998049374239,0.430654346162164,0.336599458871039,0.322108450823492,0.440319357092018,0.276864340412893,0.218841500124248,0.231478303250489,0.163762500494605,0.169281435982519,0.120350651576838,0.176841296714504,0.199416351287085,0.136179971522455,0.263444049149454,0.0923610181307069,0.183563929451106,0.207433375654343,0.135853014627226,0.00228760692872657,0.23575980127304,-0.0327514475649889,-0.0873167247923402,-0.0708321230441514,0.0262144234180566,0.112458973463766,0.123375927261347,0.110270374608997,0.0587192604331528,0.100266657942542,0.160761573503033,0.187911117876891,0.15642847103418,0.144000077867981,0.305903063143081,0.149029735425163,0.0839052597317052,0.135119080051978,0.142886623764234,0.190668226023134,0.120502526190353,0.155776982853367,0.0182112111500755,0.0448216573357155,-0.0212658681994049,0.0566964620877739,0.0769074906593777,0.0852790251195449,-0.0132057164612913,0.0640356620021578,-0.0320884121011517,-0.0248736879310051,-0.0970088340340104,-0.210924290379317,-0.123624181065094,-0.220515170186255,-0.102256548510163,-0.161418696499677,-0.0812432828121986,-0.181099686642036,-0.161731694110937,-0.16965397781291,-0.121117897555334,-0.15939458227337,-0.163307760968886,-0.189890020182346,-0.165559456623351,-0.137135743830791,-0.16460402658124,-0.153662841193895,-0.159991356868242,-0.120861670747273,-0.127496678995294,-0.0925967896097561,-0.112159293903086,-0.139024856881785,-0.134191479596632,-0.106296351483411,-0.0995978816536899,-0.146723853741922,-0.0767311165272625,-0.111864062149486,-0.0805740599992015,-0.116802545015893,-0.0657266011822856,-0.0909231111995041,-0.071255388767953,-0.0936076732781142,-0.121510179259483,-0.0773680609302782,-0.0999933161761215,-0.0823145708031396,-0.0955224306728092,-0.103541740629271,-0.127902356935179,-0.0729285948924604,-0.115921929879142,-0.0769411591273959,-0.107774684342741,-0.113804240819184,-0.0588469796060396,-0.0100853116973673,0.00244160817676702
"10",0.320266743810835,0.296614395405432,0.263946186559484,0.32573120734488,0.309581646989239,0.293469962479473,0.40045693081753,0.378692589855789,0.430654346162164,0.999998049374239,0.418305800577014,0.339357976371029,0.420388634356553,0.31215647557882,0.30218837501534,0.245493624987382,0.157763575182525,0.201102186587204,0.0750733988724025,0.146791731647773,0.134382339923971,0.18956539068004,0.198588931267374,0.0748584444222315,0.121398455256703,0.140115288376134,0.114014613077003,0.0657196882514662,0.118940834406922,-0.0368265280552665,-0.0323832199030901,0.0516909633644374,0.0871678532195761,0.120742621591983,0.0591036633250459,0.0679217267902107,0.0368236619044958,0.112843688323738,0.135694112344649,0.186124454958493,0.110056320442949,0.113672823567042,0.24733450615826,0.115572871941507,0.0969304348063936,0.197444750233768,0.149366574153161,0.276035562831113,0.16057728213197,0.242172824935063,0.0192526388577469,0.111914124949768,0.052931223045842,0.0179054030613635,0.0919638455864647,0.0370387623160667,-0.024951622857837,0.0364908830874538,0.038505710631889,0.00183867711794253,-0.0312294333274234,-0.113505051730241,0.0100149829056474,-0.111078165427957,-0.0484520646092498,-0.111356662589156,-0.00328648937376293,-0.116742482329704,-0.117994507690574,-0.132709972927694,-0.0649305173549915,-0.112023131452866,-0.135997712708246,-0.115912830013572,-0.107223613090299,-0.104775477846083,-0.123924543193077,-0.0892758095301358,-0.0835134093011445,-0.0815115666663381,-0.0840059227628036,-0.04108301705422,-0.0689463578956279,-0.10480379488108,-0.0539746368095865,-0.0601298594929746,-0.0537518922480755,-0.0921793357689173,-0.038363011934076,-0.0758855374248978,-0.0134496073822238,-0.0536491328578624,0.031746710273923,-0.0514636925226766,-0.0325421220010138,-0.0927601156497578,-0.087958648447859,-0.0199257637590476,-0.00873649779478651,-0.0520198492986609,-0.0666092417054802,-0.0429673304117558,-0.065376542304343,-0.0514295133674794,-0.094426233544542,-0.0702785573866443,-0.0794295008018531,-0.083878741253209,-0.0521542254536743,-0.0461525673062126,-0.00213769804541063
